img_file,bbox_x1,bbox_y1,bbox_x2,bbox_y2,class
train_04277.jpg,53,45,530,370,87
train_04278.jpg,49,43,976,663,67
train_04279.jpg,89,129,532,412,177
train_04280.jpg,155,18,637,493,172
train_04281.jpg,16,17,529,267,65
train_04282.jpg,20,231,999,765,31
train_04283.jpg,1,74,632,429,169
train_04284.jpg,2,17,88,56,123
train_04285.jpg,40,6,264,180,25
train_04286.jpg,25,33,628,414,180
train_04287.jpg,54,195,980,617,136
train_04288.jpg,29,64,215,173,111
train_04289.jpg,63,72,757,462,15
train_04290.jpg,37,29,426,267,105
train_04291.jpg,111,92,645,435,78
train_04292.jpg,1,16,112,69,119
train_04293.jpg,16,8,333,245,16
train_04294.jpg,21,68,297,180,48
train_04295.jpg,134,43,467,158,26
train_04296.jpg,38,30,240,138,16
train_04297.jpg,7,65,257,158,53
train_04298.jpg,33,57,608,429,91
train_04299.jpg,160,332,1112,708,164
train_04300.jpg,22,46,477,207,53
train_04301.jpg,96,68,733,497,21
train_04302.jpg,44,332,1256,795,112
train_04303.jpg,12,38,500,327,194
train_04304.jpg,42,118,633,333,128
train_04305.jpg,1,53,631,399,73
train_04306.jpg,76,4,1585,1120,149
train_04307.jpg,126,143,907,715,117
train_04308.jpg,87,128,968,524,102
train_04309.jpg,85,98,569,309,168
train_04310.jpg,1,28,272,157,156
train_04311.jpg,183,117,456,384,50
train_04312.jpg,2,24,255,138,74
train_04313.jpg,9,112,298,226,60
train_04314.jpg,150,184,705,516,24
train_04315.jpg,33,195,990,590,164
train_04316.jpg,110,159,929,548,141
train_04317.jpg,57,123,440,284,10
train_04318.jpg,80,53,959,717,132
train_04319.jpg,20,33,241,163,90
train_04320.jpg,130,43,508,281,25
train_04321.jpg,102,291,595,475,165
train_04322.jpg,1,317,1280,945,167
train_04323.jpg,34,88,750,540,50
train_04324.jpg,57,112,543,316,193
train_04325.jpg,70,306,963,750,81
train_04326.jpg,83,95,353,280,5
train_04327.jpg,51,89,741,474,35
train_04328.jpg,88,111,321,222,15
train_04329.jpg,5,116,579,335,43
train_04330.jpg,68,48,235,162,5
train_04331.jpg,23,53,271,198,116
train_04332.jpg,78,155,733,471,35
train_04333.jpg,292,232,857,509,41
train_04334.jpg,26,41,521,287,116
train_04335.jpg,26,92,604,291,127
train_04336.jpg,15,46,290,207,131
train_04337.jpg,6,80,499,307,60
train_04338.jpg,25,70,418,237,55
train_04339.jpg,48,102,582,415,96
train_04340.jpg,85,98,390,306,59
train_04341.jpg,244,153,632,397,140
train_04342.jpg,25,48,294,142,80
train_04343.jpg,57,140,567,360,173
train_04344.jpg,49,76,343,266,19
train_04345.jpg,46,35,243,137,177
train_04346.jpg,9,71,446,345,84
train_04347.jpg,1,18,424,207,180
train_04348.jpg,51,49,247,163,56
train_04349.jpg,16,101,615,323,30
train_04350.jpg,18,89,623,391,150
train_04351.jpg,18,81,485,334,194
train_04352.jpg,73,3,417,228,180
train_04353.jpg,40,177,620,460,194
train_04354.jpg,20,47,295,196,195
train_04355.jpg,25,68,618,365,174
train_04356.jpg,36,59,770,397,145
train_04357.jpg,161,145,628,369,74
train_04358.jpg,24,20,259,170,121
train_04359.jpg,83,67,504,309,166
train_04360.jpg,43,59,336,170,104
train_04361.jpg,40,29,567,368,176
train_04362.jpg,37,78,271,192,56
train_04363.jpg,83,182,573,402,73
train_04364.jpg,18,94,624,339,151
train_04365.jpg,14,26,245,153,118
train_04366.jpg,27,17,249,189,73
train_04367.jpg,51,371,1187,699,101
train_04368.jpg,52,50,230,135,119
train_04369.jpg,89,161,529,336,60
train_04370.jpg,20,60,389,232,60
train_04371.jpg,22,50,265,144,9
train_04372.jpg,29,47,750,359,92
train_04373.jpg,127,88,1846,1237,183
train_04374.jpg,112,64,491,364,178
train_04375.jpg,40,204,795,586,105
train_04376.jpg,4,73,480,238,92
train_04377.jpg,12,85,687,410,72
train_04378.jpg,264,71,996,687,45
train_04379.jpg,11,64,424,254,51
train_04380.jpg,135,308,1098,635,106
train_04381.jpg,38,134,463,311,137
train_04382.jpg,73,93,573,413,87
train_04383.jpg,42,161,625,462,119
train_04384.jpg,45,247,864,642,92
train_04385.jpg,244,131,480,294,88
train_04386.jpg,323,153,828,523,38
train_04387.jpg,48,118,429,328,67
train_04388.jpg,2,22,140,81,119
train_04389.jpg,25,74,221,174,42
train_04390.jpg,33,55,435,285,124
train_04391.jpg,64,151,768,405,182
train_04392.jpg,60,58,536,389,38
train_04393.jpg,20,42,415,332,130
train_04394.jpg,162,174,563,431,192
train_04395.jpg,20,31,364,271,155
train_04396.jpg,84,88,438,292,126
train_04397.jpg,135,95,1142,789,192
train_04398.jpg,50,126,446,273,171
train_04399.jpg,68,117,618,382,51
train_04400.jpg,51,119,734,568,105
train_04401.jpg,87,42,435,339,35
train_04402.jpg,70,222,957,519,79
train_04403.jpg,37,53,409,263,76
train_04404.jpg,47,71,429,305,95
train_04405.jpg,17,17,298,210,108
train_04406.jpg,33,64,556,309,97
train_04407.jpg,21,81,434,262,30
train_04408.jpg,20,98,620,386,96
train_04409.jpg,16,241,997,589,75
train_04410.jpg,45,71,770,506,44
train_04411.jpg,35,136,481,353,43
train_04412.jpg,42,90,613,398,75
train_04413.jpg,3,39,300,128,72
train_04414.jpg,194,167,655,429,182
train_04415.jpg,73,452,2478,1508,23
train_04416.jpg,19,77,619,398,119
train_04417.jpg,7,50,311,236,48
train_04418.jpg,187,313,1381,1087,115
train_04419.jpg,21,48,434,206,52
train_04420.jpg,16,146,778,438,179
train_04421.jpg,203,222,751,449,183
train_04422.jpg,8,15,295,158,122
train_04423.jpg,64,380,2450,1440,155
train_04424.jpg,43,43,221,169,196
train_04425.jpg,19,59,334,258,7
train_04426.jpg,32,118,988,709,95
train_04427.jpg,7,10,491,298,44
train_04428.jpg,3,78,450,257,80
train_04429.jpg,29,6,271,168,14
train_04430.jpg,56,99,392,239,162
train_04431.jpg,48,217,780,495,96
train_04432.jpg,8,36,496,328,84
train_04433.jpg,61,105,385,259,97
train_04434.jpg,73,164,936,471,13
train_04435.jpg,1,31,149,148,157
train_04436.jpg,20,46,250,129,108
train_04437.jpg,37,39,486,273,102
train_04438.jpg,6,66,413,317,51
train_04439.jpg,45,68,426,253,2
train_04440.jpg,14,28,605,489,179
train_04441.jpg,46,85,462,305,180
train_04442.jpg,35,101,259,192,163
train_04443.jpg,42,195,834,429,57
train_04444.jpg,45,35,639,403,23
train_04445.jpg,123,82,371,246,6
train_04446.jpg,555,278,1543,1207,170
train_04447.jpg,41,84,583,414,178
train_04448.jpg,69,233,1251,743,180
train_04449.jpg,18,44,250,138,116
train_04450.jpg,18,25,230,178,65
train_04451.jpg,23,54,237,171,113
train_04452.jpg,28,174,980,631,58
train_04453.jpg,62,183,589,365,79
train_04454.jpg,38,43,225,156,106
train_04455.jpg,1,58,300,187,160
train_04456.jpg,164,95,506,343,15
train_04457.jpg,14,12,275,159,51
train_04458.jpg,6,7,94,68,1
train_04459.jpg,18,90,623,462,58
train_04460.jpg,4,1,223,120,109
train_04461.jpg,13,76,488,283,141
train_04462.jpg,22,25,309,226,155
train_04463.jpg,17,84,899,420,14
train_04464.jpg,68,37,725,429,125
train_04465.jpg,11,33,257,167,70
train_04466.jpg,10,62,604,385,40
train_04467.jpg,99,120,967,631,63
train_04468.jpg,40,16,607,380,132
train_04469.jpg,243,380,927,769,45
train_04470.jpg,16,101,683,365,194
train_04471.jpg,54,52,268,154,151
train_04472.jpg,43,85,703,538,145
train_04473.jpg,165,168,469,364,145
train_04474.jpg,4,43,283,150,22
train_04475.jpg,31,48,466,338,106
train_04476.jpg,6,29,295,160,88
train_04477.jpg,32,70,557,355,144
train_04478.jpg,51,115,596,429,137
train_04479.jpg,11,15,297,201,90
train_04480.jpg,6,9,124,89,1
train_04481.jpg,1,45,299,183,156
train_04482.jpg,81,140,524,337,189
train_04483.jpg,113,10,658,258,147
train_04484.jpg,22,30,625,531,101
train_04485.jpg,32,99,965,656,170
train_04486.jpg,39,55,203,164,106
train_04487.jpg,30,100,739,506,95
train_04488.jpg,129,265,1205,688,159
train_04489.jpg,30,44,384,243,54
train_04490.jpg,52,69,259,208,21
train_04491.jpg,532,708,1790,1239,41
train_04492.jpg,172,58,412,210,174
train_04493.jpg,17,17,249,140,72
train_04494.jpg,127,155,525,383,132
train_04495.jpg,272,358,1043,949,167
train_04496.jpg,14,22,262,122,25
train_04497.jpg,23,68,626,450,81
train_04498.jpg,8,1,326,166,68
train_04499.jpg,7,87,420,241,129
train_04500.jpg,46,240,1467,1115,140
train_04501.jpg,24,59,294,221,97
train_04502.jpg,55,59,506,312,105
train_04503.jpg,31,66,1321,916,167
train_04504.jpg,6,32,250,191,131
train_04505.jpg,1,103,639,480,114
train_04506.jpg,10,49,576,403,191
train_04507.jpg,71,404,1215,827,104
train_04508.jpg,81,165,542,453,155
train_04509.jpg,246,184,524,388,52
train_04510.jpg,25,114,539,338,120
train_04511.jpg,7,113,573,335,161
train_04512.jpg,33,310,387,529,176
train_04513.jpg,54,51,277,155,160
train_04514.jpg,41,52,346,236,68
train_04515.jpg,214,382,1459,1117,119
train_04516.jpg,89,163,563,440,52
train_04517.jpg,129,74,797,451,148
train_04518.jpg,24,63,613,362,148
train_04519.jpg,1,25,1597,1198,112
train_04520.jpg,1,66,584,322,20
train_04521.jpg,29,6,609,345,149
train_04522.jpg,7,38,636,480,106
train_04523.jpg,34,16,439,246,10
train_04524.jpg,21,36,243,126,161
train_04525.jpg,50,144,471,397,26
train_04526.jpg,1,6,484,216,20
train_04527.jpg,11,62,198,125,158
train_04528.jpg,80,10,376,306,143
train_04529.jpg,7,62,418,214,62
train_04530.jpg,29,17,1163,715,162
train_04531.jpg,61,47,500,320,195
train_04532.jpg,19,93,382,267,12
train_04533.jpg,17,48,249,164,189
train_04534.jpg,23,132,620,396,57
train_04535.jpg,89,271,955,620,164
train_04536.jpg,61,132,744,406,141
train_04537.jpg,89,358,738,766,37
train_04538.jpg,50,117,683,413,133
train_04539.jpg,101,120,944,685,183
train_04540.jpg,48,65,621,443,118
train_04541.jpg,63,76,551,321,182
train_04542.jpg,45,90,582,407,109
train_04543.jpg,55,66,768,492,106
train_04544.jpg,85,100,376,260,104
train_04545.jpg,96,86,593,404,89
train_04546.jpg,2,33,778,333,107
train_04547.jpg,16,21,273,163,189
train_04548.jpg,527,299,1197,692,97
train_04549.jpg,1,26,592,388,161
train_04550.jpg,75,80,563,398,71
train_04551.jpg,34,57,237,178,109
train_04552.jpg,24,85,499,288,54
train_04553.jpg,51,73,570,426,1
train_04554.jpg,35,54,595,415,195
train_04555.jpg,59,63,369,293,24
train_04556.jpg,232,295,947,636,37
train_04557.jpg,48,71,615,453,119
train_04558.jpg,176,186,1191,819,106
train_04559.jpg,108,29,1427,925,164
train_04560.jpg,56,70,594,316,127
train_04561.jpg,59,85,572,411,159
train_04562.jpg,113,69,509,315,49
train_04563.jpg,7,8,569,450,151
train_04564.jpg,61,100,326,284,108
train_04565.jpg,168,203,915,642,98
train_04566.jpg,336,137,976,564,27
train_04567.jpg,63,50,536,369,67
train_04568.jpg,123,170,575,402,98
train_04569.jpg,43,59,1022,721,117
train_04570.jpg,68,122,498,335,52
train_04571.jpg,69,103,537,322,79
train_04572.jpg,79,109,554,360,30
train_04573.jpg,114,93,387,280,68
train_04574.jpg,1,430,1162,1012,172
train_04575.jpg,11,106,358,288,144
train_04576.jpg,49,68,501,263,104
train_04577.jpg,36,216,778,580,87
train_04578.jpg,160,43,913,627,184
train_04579.jpg,99,157,544,329,151
train_04580.jpg,9,157,498,357,193
train_04581.jpg,111,3,564,429,50
train_04582.jpg,7,88,239,188,100
train_04583.jpg,57,100,782,463,141
train_04584.jpg,225,120,1116,805,167
train_04585.jpg,61,45,752,502,145
train_04586.jpg,20,155,563,407,99
train_04587.jpg,34,14,1005,658,147
train_04588.jpg,19,41,375,241,16
train_04589.jpg,6,26,254,165,62
train_04590.jpg,16,181,992,531,75
train_04591.jpg,26,50,228,145,162
train_04592.jpg,102,206,597,407,58
train_04593.jpg,25,62,618,374,109
train_04594.jpg,39,35,251,173,106
train_04595.jpg,17,147,548,362,98
train_04596.jpg,190,52,513,367,88
train_04597.jpg,34,79,749,461,96
train_04598.jpg,92,190,481,357,101
train_04599.jpg,64,201,948,554,154
train_04600.jpg,49,77,566,425,192
train_04601.jpg,124,195,913,638,75
train_04602.jpg,100,190,907,691,145
train_04603.jpg,1,79,625,414,115
train_04604.jpg,84,89,564,435,117
train_04605.jpg,5,58,423,274,33
train_04606.jpg,11,307,1471,834,18
train_04607.jpg,6,73,295,197,60
train_04608.jpg,11,59,542,317,59
train_04609.jpg,15,129,440,355,173
train_04610.jpg,1,23,259,179,70
train_04611.jpg,100,55,403,271,84
train_04612.jpg,7,36,582,346,114
train_04613.jpg,43,35,391,279,88
train_04614.jpg,82,322,1210,726,21
train_04615.jpg,30,34,411,182,31
train_04616.jpg,72,73,316,217,8
train_04617.jpg,55,601,1384,982,13
train_04618.jpg,54,74,1391,934,192
train_04619.jpg,16,25,638,466,78
train_04620.jpg,8,57,432,256,24
train_04621.jpg,137,974,1317,1781,133
train_04622.jpg,53,132,969,665,87
train_04623.jpg,25,66,618,378,130
train_04624.jpg,60,69,351,254,80
train_04625.jpg,26,13,234,194,113
train_04626.jpg,35,123,267,200,15
train_04627.jpg,18,14,248,168,121
train_04628.jpg,11,173,620,374,87
train_04629.jpg,135,91,491,384,179
train_04630.jpg,32,80,615,423,58
train_04631.jpg,15,41,383,184,107
train_04632.jpg,120,139,506,386,155
train_04633.jpg,14,56,299,157,44
train_04634.jpg,57,30,587,455,33
train_04635.jpg,13,154,798,466,153
train_04636.jpg,43,44,236,156,8
train_04637.jpg,32,75,564,241,128
train_04638.jpg,17,533,637,905,170
train_04639.jpg,92,47,553,364,107
train_04640.jpg,11,41,615,416,52
train_04641.jpg,129,379,1973,985,59
train_04642.jpg,23,134,619,349,2
train_04643.jpg,66,1,545,396,110
train_04644.jpg,30,108,296,195,21
train_04645.jpg,10,24,254,158,3
train_04646.jpg,53,109,506,379,127
train_04647.jpg,109,163,584,413,113
train_04648.jpg,2,75,296,163,156
train_04649.jpg,172,80,448,306,109
train_04650.jpg,1,14,275,171,22
train_04651.jpg,82,151,1022,681,124
train_04652.jpg,8,133,635,408,56
train_04653.jpg,9,48,249,157,13
train_04654.jpg,20,56,616,350,91
train_04655.jpg,57,32,533,304,61
train_04656.jpg,346,293,1027,764,89
train_04657.jpg,13,12,244,169,111
train_04658.jpg,86,92,560,355,123
train_04659.jpg,71,65,579,396,192
train_04660.jpg,158,58,810,457,140
train_04661.jpg,96,487,1375,968,18
train_04662.jpg,1,157,990,640,75
train_04663.jpg,7,53,767,434,101
train_04664.jpg,316,177,1286,897,161
train_04665.jpg,17,39,277,200,32
train_04666.jpg,66,88,455,322,125
train_04667.jpg,72,103,598,302,142
train_04668.jpg,86,168,981,532,83
train_04669.jpg,12,23,286,154,125
train_04670.jpg,17,126,592,411,107
train_04671.jpg,17,41,484,265,81
train_04672.jpg,101,144,875,595,159
train_04673.jpg,8,37,237,142,42
train_04674.jpg,29,65,249,155,57
train_04675.jpg,103,11,439,288,85
train_04676.jpg,8,106,391,262,165
train_04677.jpg,28,67,479,284,19
train_04678.jpg,15,40,281,169,25
train_04679.jpg,9,47,591,353,153
train_04680.jpg,22,60,543,357,114
train_04681.jpg,39,64,215,143,19
train_04682.jpg,5,99,638,324,161
train_04683.jpg,78,134,1189,772,37
train_04684.jpg,31,12,259,183,65
train_04685.jpg,17,51,262,169,106
train_04686.jpg,133,151,450,286,151
train_04687.jpg,41,90,249,197,42
train_04688.jpg,58,293,803,581,9
train_04689.jpg,58,325,1238,688,55
train_04690.jpg,4,247,1222,869,79
train_04691.jpg,73,278,1010,659,21
train_04692.jpg,53,274,894,641,13
train_04693.jpg,32,218,988,658,12
train_04694.jpg,32,17,349,143,143
train_04695.jpg,45,59,284,161,41
train_04696.jpg,98,183,949,686,132
train_04697.jpg,152,195,502,436,169
train_04698.jpg,42,9,573,366,196
train_04699.jpg,53,339,963,744,107
train_04700.jpg,13,36,253,160,65
train_04701.jpg,51,42,263,172,186
train_04702.jpg,19,122,433,282,33
train_04703.jpg,86,292,1176,639,6
train_04704.jpg,17,41,235,146,143
train_04705.jpg,81,102,596,419,77
train_04706.jpg,21,114,500,452,67
train_04707.jpg,40,28,618,395,120
train_04708.jpg,8,15,299,133,25
train_04709.jpg,17,214,1587,742,98
train_04710.jpg,40,70,1582,1030,23
train_04711.jpg,42,96,612,353,6
train_04712.jpg,6,35,624,316,42
train_04713.jpg,29,112,576,358,97
train_04714.jpg,78,166,917,637,133
train_04715.jpg,36,103,623,397,169
train_04716.jpg,91,412,886,661,112
train_04717.jpg,8,27,252,145,13
train_04718.jpg,76,111,580,458,2
train_04719.jpg,66,144,764,433,183
train_04720.jpg,40,41,278,151,5
train_04721.jpg,21,104,514,377,154
train_04722.jpg,23,54,429,284,119
train_04723.jpg,19,156,595,468,3
train_04724.jpg,27,45,628,441,67
train_04725.jpg,27,90,593,399,55
train_04726.jpg,52,20,242,181,111
train_04727.jpg,10,18,285,199,52
train_04728.jpg,165,101,627,447,162
train_04729.jpg,187,9,688,713,151
train_04730.jpg,17,47,252,177,68
train_04731.jpg,35,122,613,399,79
train_04732.jpg,31,155,666,458,111
train_04733.jpg,12,57,496,257,8
train_04734.jpg,45,49,352,239,33
train_04735.jpg,246,339,1215,788,93
train_04736.jpg,100,188,757,453,11
train_04737.jpg,76,134,528,356,94
train_04738.jpg,39,68,250,217,71
train_04739.jpg,513,430,999,684,101
train_04740.jpg,87,94,453,316,45
train_04741.jpg,21,23,693,381,76
train_04742.jpg,19,42,2664,1755,182
train_04743.jpg,37,83,435,276,186
train_04744.jpg,43,49,570,358,11
train_04745.jpg,11,86,615,416,150
train_04746.jpg,56,59,268,181,22
train_04747.jpg,6,75,423,244,41
train_04748.jpg,46,69,583,363,7
train_04749.jpg,260,169,994,742,170
train_04750.jpg,20,9,383,224,121
train_04751.jpg,24,37,483,277,97
train_04752.jpg,43,36,609,355,10
train_04753.jpg,15,61,491,310,15
train_04754.jpg,20,42,632,443,58
train_04755.jpg,10,36,229,171,161
train_04756.jpg,7,26,392,225,186
train_04757.jpg,117,15,723,513,184
train_04758.jpg,32,74,277,203,162
train_04759.jpg,21,64,412,245,68
train_04760.jpg,42,78,572,341,120
train_04761.jpg,21,35,279,195,122
train_04762.jpg,18,177,778,522,191
train_04763.jpg,58,160,661,442,8
train_04764.jpg,105,167,582,307,22
train_04765.jpg,19,34,247,159,92
train_04766.jpg,18,57,903,686,146
train_04767.jpg,31,74,689,411,76
train_04768.jpg,29,40,418,319,100
train_04769.jpg,26,130,681,441,179
train_04770.jpg,56,161,530,396,23
train_04771.jpg,55,116,639,377,161
train_04772.jpg,130,185,506,417,165
train_04773.jpg,29,116,464,311,156
train_04774.jpg,33,28,455,324,100
train_04775.jpg,103,234,599,402,180
train_04776.jpg,23,89,556,327,120
train_04777.jpg,70,171,373,275,173
train_04778.jpg,30,217,759,522,9
train_04779.jpg,67,267,1682,1017,115
train_04780.jpg,304,266,971,667,117
train_04781.jpg,136,415,1552,958,167
train_04782.jpg,114,79,600,356,178
train_04783.jpg,119,168,697,423,189
train_04784.jpg,48,79,625,433,138
train_04785.jpg,51,87,489,290,59
train_04786.jpg,39,89,457,334,5
train_04787.jpg,21,33,288,177,90
train_04788.jpg,188,377,838,613,171
train_04789.jpg,86,237,979,588,160
train_04790.jpg,17,31,453,228,15
train_04791.jpg,5,101,299,220,163
train_04792.jpg,94,59,888,523,183
train_04793.jpg,34,52,442,319,54
train_04794.jpg,13,72,265,163,122
train_04795.jpg,17,22,250,155,77
train_04796.jpg,45,103,948,554,187
train_04797.jpg,56,237,960,611,96
train_04798.jpg,96,144,652,394,47
train_04799.jpg,12,67,456,357,161
train_04800.jpg,44,15,234,175,125
train_04801.jpg,10,12,783,437,35
train_04802.jpg,3,12,300,211,131
train_04803.jpg,51,117,458,296,126
train_04804.jpg,26,118,445,306,115
train_04805.jpg,12,56,388,240,42
train_04806.jpg,8,59,498,266,16
train_04807.jpg,40,24,282,159,174
train_04808.jpg,22,41,612,307,110
train_04809.jpg,103,167,695,467,154
train_04810.jpg,19,63,457,306,12
train_04811.jpg,8,76,3640,2675,172
train_04812.jpg,12,7,252,182,39
train_04813.jpg,24,12,569,458,131
train_04814.jpg,37,59,414,307,71
train_04815.jpg,104,145,1203,765,63
train_04816.jpg,166,66,896,767,63
train_04817.jpg,36,84,567,371,162
train_04818.jpg,30,85,209,170,83
train_04819.jpg,251,51,550,184,178
train_04820.jpg,56,131,585,367,137
train_04821.jpg,116,83,984,676,165
train_04822.jpg,61,58,1507,1177,61
train_04823.jpg,32,236,1245,551,150
train_04824.jpg,91,68,934,602,147
train_04825.jpg,33,95,621,383,54
train_04826.jpg,41,181,607,465,91
train_04827.jpg,1,27,640,438,179
train_04828.jpg,26,129,586,334,4
train_04829.jpg,74,230,909,637,92
train_04830.jpg,300,501,1711,1070,28
train_04831.jpg,52,105,233,194,84
train_04832.jpg,78,102,560,368,119
train_04833.jpg,93,85,948,621,132
train_04834.jpg,53,125,935,552,77
train_04835.jpg,10,52,251,132,80
train_04836.jpg,1,7,300,170,177
train_04837.jpg,184,216,646,537,97
train_04838.jpg,34,120,597,329,87
train_04839.jpg,31,75,411,250,36
train_04840.jpg,56,153,578,386,42
train_04841.jpg,12,37,255,176,92
train_04842.jpg,140,55,572,300,193
train_04843.jpg,26,189,699,462,129
train_04844.jpg,114,107,561,407,94
train_04845.jpg,59,42,231,173,109
train_04846.jpg,43,97,591,397,181
train_04847.jpg,7,30,253,167,121
train_04848.jpg,71,137,910,601,66
train_04849.jpg,26,61,283,198,13
train_04850.jpg,57,155,589,426,37
train_04851.jpg,19,89,730,444,94
train_04852.jpg,47,60,530,344,163
train_04853.jpg,23,28,600,412,139
train_04854.jpg,5,66,255,181,74
train_04855.jpg,2,16,200,89,18
train_04856.jpg,18,149,621,354,4
train_04857.jpg,29,95,629,445,71
train_04858.jpg,276,124,1495,951,194
train_04859.jpg,41,155,619,416,180
train_04860.jpg,1,20,275,184,122
train_04861.jpg,41,103,994,692,169
train_04862.jpg,187,113,604,443,37
train_04863.jpg,109,1311,1808,2615,145
train_04864.jpg,47,57,612,353,104
train_04865.jpg,24,33,604,395,78
train_04866.jpg,21,63,602,422,115
train_04867.jpg,13,49,242,161,86
train_04868.jpg,120,90,610,359,110
train_04869.jpg,54,81,728,422,7
train_04870.jpg,5,21,404,251,36
train_04871.jpg,184,261,1164,703,164
train_04872.jpg,76,379,1392,843,30
train_04873.jpg,17,144,534,355,137
train_04874.jpg,32,117,356,231,122
train_04875.jpg,54,224,525,645,140
train_04876.jpg,50,50,469,207,55
train_04877.jpg,146,388,1225,957,151
train_04878.jpg,113,93,390,273,36
train_04879.jpg,292,148,1306,1060,179
train_04880.jpg,38,93,580,375,155
train_04881.jpg,151,169,573,425,21
train_04882.jpg,60,89,463,272,33
train_04883.jpg,44,99,605,365,157
train_04884.jpg,169,255,2492,1244,170
train_04885.jpg,72,1,569,420,58
train_04886.jpg,8,83,516,267,41
train_04887.jpg,7,93,639,479,87
train_04888.jpg,74,81,476,431,85
train_04889.jpg,7,133,716,444,2
train_04890.jpg,62,80,350,259,48
train_04891.jpg,30,93,232,215,196
train_04892.jpg,118,65,533,398,126
train_04893.jpg,84,120,494,365,86
train_04894.jpg,128,102,2540,1962,63
train_04895.jpg,39,60,593,335,186
train_04896.jpg,12,105,417,257,107
train_04897.jpg,5,55,258,152,19
train_04898.jpg,61,118,1369,955,170
train_04899.jpg,181,130,535,240,55
train_04900.jpg,23,84,621,285,103
train_04901.jpg,7,406,1492,1024,55
train_04902.jpg,7,59,390,328,146
train_04903.jpg,318,76,1193,711,191
train_04904.jpg,208,235,804,511,42
train_04905.jpg,8,5,602,322,158
train_04906.jpg,144,199,1135,553,151
train_04907.jpg,58,82,430,252,20
train_04908.jpg,187,225,886,762,165
train_04909.jpg,55,50,588,401,100
train_04910.jpg,41,32,773,489,109
train_04911.jpg,5,23,299,136,28
train_04912.jpg,4,21,204,121,88
train_04913.jpg,63,70,553,410,65
train_04914.jpg,31,135,353,253,190
train_04915.jpg,85,280,1125,736,37
train_04916.jpg,20,85,433,275,66
train_04917.jpg,44,38,548,463,98
train_04918.jpg,35,89,608,391,192
train_04919.jpg,26,56,389,248,77
train_04920.jpg,29,75,594,399,169
train_04921.jpg,129,213,899,614,2
train_04922.jpg,2,121,400,277,104
train_04923.jpg,206,268,1444,711,173
train_04924.jpg,80,165,543,405,111
train_04925.jpg,63,121,1227,795,196
train_04926.jpg,4,60,519,283,7
train_04927.jpg,1,24,297,190,83
train_04928.jpg,25,143,723,456,183
train_04929.jpg,65,132,453,356,73
train_04930.jpg,27,9,229,177,195
train_04931.jpg,13,16,565,297,93
train_04932.jpg,181,134,528,327,49
train_04933.jpg,47,1,919,702,153
train_04934.jpg,10,33,340,135,185
train_04935.jpg,35,53,472,370,29
train_04936.jpg,117,95,612,362,82
train_04937.jpg,33,19,347,199,88
train_04938.jpg,38,179,1143,654,26
train_04939.jpg,73,112,424,288,61
train_04940.jpg,9,203,1204,785,101
train_04941.jpg,14,90,390,250,129
train_04942.jpg,24,55,285,188,102
train_04943.jpg,57,109,951,675,51
train_04944.jpg,49,92,566,415,191
train_04945.jpg,35,81,428,294,139
train_04946.jpg,19,36,453,327,135
train_04947.jpg,74,13,428,314,178
train_04948.jpg,39,51,546,383,154
train_04949.jpg,49,30,747,484,179
train_04950.jpg,18,39,624,446,186
train_04951.jpg,31,21,588,423,178
train_04952.jpg,44,122,535,329,120
train_04953.jpg,28,44,969,655,150
train_04954.jpg,160,170,1007,683,92
train_04955.jpg,65,132,1790,1150,149
train_04956.jpg,76,367,1207,1105,44
train_04957.jpg,172,105,853,604,145
train_04958.jpg,1,2,259,190,107
train_04959.jpg,68,87,909,631,121
train_04960.jpg,35,146,593,339,191
train_04961.jpg,34,43,335,166,134
train_04962.jpg,28,15,768,536,150
train_04963.jpg,101,41,534,430,46
train_04964.jpg,9,11,230,143,92
train_04965.jpg,18,83,1000,592,68
train_04966.jpg,98,88,1089,664,79
train_04967.jpg,98,48,1001,695,180
train_04968.jpg,38,15,558,229,19
train_04969.jpg,65,121,378,364,37
train_04970.jpg,17,92,288,198,3
train_04971.jpg,57,25,471,299,166
train_04972.jpg,34,43,288,206,45
train_04973.jpg,18,44,443,314,113
train_04974.jpg,102,291,975,872,97
train_04975.jpg,17,50,290,179,141
train_04976.jpg,44,275,1237,858,140
train_04977.jpg,130,41,476,385,119
train_04978.jpg,265,136,1320,799,95
train_04979.jpg,59,99,504,400,129
train_04980.jpg,24,51,612,435,130
train_04981.jpg,53,62,997,642,182
train_04982.jpg,48,31,539,470,188
train_04983.jpg,56,77,348,260,38
train_04984.jpg,34,287,568,584,47
train_04985.jpg,24,90,246,188,16
train_04986.jpg,20,57,996,748,36
train_04987.jpg,140,61,482,283,35
train_04988.jpg,19,206,632,467,87
train_04989.jpg,21,66,251,174,54
train_04990.jpg,28,164,698,417,134
train_04991.jpg,31,71,599,299,96
train_04992.jpg,46,14,492,346,93
train_04993.jpg,8,5,547,267,13
train_04994.jpg,3,47,256,189,90
train_04995.jpg,555,301,1173,568,45
train_04996.jpg,50,80,592,273,136
train_04997.jpg,41,67,432,286,151
train_04998.jpg,73,9,573,427,73
train_04999.jpg,43,40,232,172,109
train_05000.jpg,37,137,997,602,9
train_05001.jpg,15,60,589,316,54
train_05002.jpg,186,151,459,347,2
train_05003.jpg,259,71,1258,833,157
train_05004.jpg,93,138,907,536,127
train_05005.jpg,37,67,237,168,5
